timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/17 13:35:10.082, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:15.084, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:20.085, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:25.087, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:30.088, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:35.089, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:40.091, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:45.092, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:50.093, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:35:55.095, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:00.096, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:05.098, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:10.099, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:15.100, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:20.102, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:25.103, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:30.105, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:35.106, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:40.108, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:45.109, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:50.110, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:36:55.112, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:00.113, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 2 %, 2 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:05.114, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:10.116, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:15.117, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:20.119, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:25.120, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:30.122, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:35.123, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:40.124, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:45.126, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:50.127, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:37:55.129, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:00.130, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 2 %, 2 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:05.131, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:10.133, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:15.134, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:20.135, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:25.137, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:30.138, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:35.140, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:40.141, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:45.142, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:50.144, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:38:55.145, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:00.146, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:05.148, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:10.149, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:15.150, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:20.152, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:25.153, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:30.154, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:35.155, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:40.156, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:45.158, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:50.159, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:39:55.160, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:00.162, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 3 %, 2 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:05.164, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:10.165, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:15.166, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:20.168, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:25.169, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:30.171, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:35.172, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:40.173, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:45.174, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:50.176, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:40:55.177, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:00.178, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 2 %, 2 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:05.179, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:10.180, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:15.181, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:20.182, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:25.183, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:30.185, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:35.186, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:40.187, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:45.188, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:50.189, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:41:55.191, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:00.192, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 2 %, 2 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:05.193, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:10.194, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:15.195, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:20.196, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:25.198, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:30.199, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:35.200, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:40.201, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:45.203, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:50.204, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:42:55.205, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:43:00.207, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 2 %, 2 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:43:05.208, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:43:10.209, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1446 MiB, 6502 MiB
2021/09/17 13:43:15.210, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 5 %, 3 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:20.212, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:25.213, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:30.215, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:35.216, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:40.218, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:45.219, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:50.220, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:43:55.222, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:00.223, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 2 %, 2 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:05.225, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:10.226, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:15.227, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:20.229, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:25.230, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:30.232, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:35.233, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:40.234, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:45.236, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:50.237, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:44:55.239, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:00.240, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 3 %, 2 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:05.241, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:10.243, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:15.244, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:20.245, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:25.247, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:30.248, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:35.250, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:40.251, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:45.252, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:50.254, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:45:55.255, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:00.257, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:05.258, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:10.260, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:15.261, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:20.262, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:25.264, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:30.265, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:35.267, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:40.268, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:45.270, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:50.271, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:46:55.272, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:47:00.274, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 2 %, 2 %, 7948 MiB, 1444 MiB, 6504 MiB
2021/09/17 13:47:05.275, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 40, 0 %, 0 %, 7948 MiB, 1444 MiB, 6504 MiB
